txn_id,account_id,user_id,amount,merchant_category,txn_time,txn_location,is_international,status,is_fraud
T_extra_969372,A2216,U1496,526.0408089282269,entertainment,2026-01-15 20:39:58.249568,Kanpur,0,success,0
T_extra_283001,A2216,U1496,502.7082212201047,entertainment,2026-01-15 20:39:58.249568,Kanpur,0,success,0
T_extra_910434,A2216,U1496,531.5341715947311,entertainment,2026-01-15 20:39:58.249568,Kanpur,0,success,0
T_extra_281234,A2216,U1496,452.0710563954052,entertainment,2026-01-15 20:39:58.249568,Kanpur,0,success,0
T_extra_631393,A2216,U1496,649.8140095951944,entertainment,2026-01-15 20:39:58.249568,Kanpur,0,success,0
T_extra_397505,A2216,U1496,609.7992476124358,entertainment,2026-01-15 20:39:58.249568,Kanpur,0,success,0
T_extra_921495,A2216,U1496,580.2947557374413,entertainment,2026-01-15 20:39:58.249568,Kanpur,0,success,0
T_extra_545668,A3322,U2247,1268.4081860347749,electronics,2026-02-01 09:39:58.249568,Mumbai,0,success,0
T_extra_729668,A3322,U2247,1145.388461345483,electronics,2026-02-01 09:39:58.249568,Mumbai,0,success,0
T_extra_316853,A3322,U2247,1325.2488285428274,electronics,2026-02-01 09:39:58.249568,Mumbai,0,success,0
T_extra_816579,A3322,U2247,1279.8443260572185,electronics,2026-02-01 09:39:58.249568,Mumbai,0,success,0
T_extra_711876,A3322,U2247,1036.6831738938213,electronics,2026-02-01 09:39:58.249568,Mumbai,0,success,0
T_extra_281215,A4366,U2947,3938.8243596475286,entertainment,2026-01-04 17:39:58.249568,Bangalore,0,success,0
T_extra_597798,A4366,U2947,3293.0319857458944,entertainment,2026-01-04 17:39:58.249568,Bangalore,0,success,0
T_extra_226410,A4366,U2947,4066.6358284501075,entertainment,2026-01-04 17:39:58.249568,Bangalore,0,success,0
T_extra_918372,A4366,U2947,3316.091264071116,entertainment,2026-01-04 17:39:58.249568,Bangalore,0,success,0
T_extra_752181,A4366,U2947,3351.710874014462,entertainment,2026-01-04 17:39:58.249568,Bangalore,0,success,0
T_extra_715088,A4366,U2947,3354.534101978352,entertainment,2026-01-04 17:39:58.249568,Bangalore,0,success,0
T_extra_294337,A6147,U4142,213.58792281647055,electronics,2026-01-18 02:39:58.249568,Delhi,0,success,0
T_extra_793642,A6147,U4142,217.2095261288086,electronics,2026-01-18 02:39:58.249568,Delhi,0,success,0
T_extra_504366,A6147,U4142,226.02688600075464,electronics,2026-01-18 02:39:58.249568,Delhi,0,success,0
T_extra_399392,A6147,U4142,162.18044788124465,electronics,2026-01-18 02:39:58.249568,Delhi,0,success,0
T_extra_219820,A6147,U4142,162.5974678548445,electronics,2026-01-18 02:39:58.249568,Delhi,0,success,0
T_extra_383333,A6147,U4142,220.91649193851714,electronics,2026-01-18 02:39:58.249568,Delhi,0,success,0
T_extra_892543,A6147,U4142,215.2923748994601,electronics,2026-01-18 02:39:58.249568,Delhi,0,success,0
T_extra_213686,A7330,U4914,307.28335464403006,electronics,2026-02-11 09:39:58.249568,Delhi,0,success,0
T_extra_115305,A7330,U4914,362.73131286861434,electronics,2026-02-11 09:39:58.249568,Delhi,0,success,0
T_extra_869221,A7330,U4914,403.635803917357,electronics,2026-02-11 09:39:58.249568,Delhi,0,success,0
T_extra_925342,A7330,U4914,338.02352081264064,electronics,2026-02-11 09:39:58.249568,Delhi,0,success,0
T_extra_244257,A7330,U4914,390.0615422812637,electronics,2026-02-11 09:39:58.249568,Delhi,0,success,0
T_extra_898195,A6111,U4118,8224.552092870836,shopping,2026-01-28 10:39:58.249568,Bangalore,0,success,0
T_extra_772972,A6111,U4118,10920.085372928499,shopping,2026-01-28 10:39:58.249568,Bangalore,0,success,0
T_extra_625300,A6111,U4118,8179.09305021839,shopping,2026-01-28 10:39:58.249568,Bangalore,0,success,0
T_extra_780761,A6111,U4118,9140.798477654856,shopping,2026-01-28 10:39:58.249568,Bangalore,0,success,0
T_extra_214349,A6111,U4118,9600.144408819458,shopping,2026-01-28 10:39:58.249568,Bangalore,0,success,0
T_extra_420784,A1661,U1115,668.2862994708038,food,2026-01-19 17:39:58.249568,Mumbai,0,success,0
T_extra_314735,A1661,U1115,524.6769814432987,food,2026-01-19 17:39:58.249568,Mumbai,0,success,0
T_extra_414796,A1661,U1115,700.448635112371,food,2026-01-19 17:39:58.249568,Mumbai,0,success,0
T_extra_684280,A7446,U4985,11986.25010617095,entertainment,2026-01-22 18:39:58.249568,Hyderabad,0,success,0
T_extra_867592,A7446,U4985,14379.79040870518,entertainment,2026-01-22 18:39:58.249568,Hyderabad,0,success,0
T_extra_682795,A7446,U4985,13385.075632778404,entertainment,2026-01-22 18:39:58.249568,Hyderabad,0,success,0
T_extra_653434,A7446,U4985,15523.344929808529,entertainment,2026-01-22 18:39:58.249568,Hyderabad,0,success,0
T_extra_805822,A7446,U4985,11682.521590322714,entertainment,2026-01-22 18:39:58.249568,Hyderabad,0,success,0
T_extra_238674,A7446,U4985,16265.928377235516,entertainment,2026-01-22 18:39:58.249568,Hyderabad,0,success,0
T_extra_492959,A7446,U4985,13841.375531324602,entertainment,2026-01-22 18:39:58.249568,Hyderabad,0,success,0
T_extra_566547,A1098,U744,592.2492907102525,groceries,2026-01-21 00:39:58.249568,Bangalore,0,success,0
T_extra_217674,A1098,U744,566.511955704717,groceries,2026-01-21 00:39:58.249568,Bangalore,0,success,0
T_extra_603184,A1098,U744,643.702666040204,groceries,2026-01-21 00:39:58.249568,Bangalore,0,success,0
T_extra_288657,A1098,U744,534.7340893815712,groceries,2026-01-21 00:39:58.249568,Bangalore,0,success,0
T_extra_711592,A1098,U744,678.139916675698,groceries,2026-01-21 00:39:58.249568,Bangalore,0,success,0
T_extra_885915,A2861,U1925,6380.454093341045,groceries,2026-01-18 12:39:58.249568,Hyderabad,0,success,0
T_extra_336483,A2861,U1925,5023.866075264024,groceries,2026-01-18 12:39:58.249568,Hyderabad,0,success,0
T_extra_346832,A2861,U1925,5184.241661120612,groceries,2026-01-18 12:39:58.249568,Hyderabad,0,success,0
T_extra_393215,A1834,U1238,1475.4777083633753,entertainment,2025-12-31 20:39:58.249568,Mumbai,0,success,0
T_extra_326716,A1834,U1238,1286.6410128998273,entertainment,2025-12-31 20:39:58.249568,Mumbai,0,success,0
T_extra_852061,A1834,U1238,1394.60193807568,entertainment,2025-12-31 20:39:58.249568,Mumbai,0,success,0
T_extra_466749,A1834,U1238,1681.2460941485217,entertainment,2025-12-31 20:39:58.249568,Mumbai,0,success,0
T_extra_273444,A4882,U3293,384.8045029727605,groceries,2026-01-21 08:39:58.249568,Delhi,0,success,0
T_extra_425696,A4882,U3293,357.41018624528255,groceries,2026-01-21 08:39:58.249568,Delhi,0,success,0
T_extra_302729,A4882,U3293,496.412834378461,groceries,2026-01-21 08:39:58.249568,Delhi,0,success,0
T_extra_352995,A4882,U3293,501.6980542930098,groceries,2026-01-21 08:39:58.249568,Delhi,0,success,0
T_extra_448955,A4882,U3293,445.4874865759929,groceries,2026-01-21 08:39:58.249568,Delhi,0,success,0
T_extra_490580,A4882,U3293,361.5314221657632,groceries,2026-01-21 08:39:58.249568,Delhi,0,success,0
T_extra_587453,A4882,U3293,494.30949125485296,groceries,2026-01-21 08:39:58.249568,Delhi,0,success,0
T_extra_621276,A4882,U3293,517.0771147767388,groceries,2026-01-21 08:39:58.249568,Delhi,0,success,0
T_extra_964507,A3579,U2416,1543.6218743927259,entertainment,2025-12-23 18:39:58.249568,Kanpur,0,success,0
T_extra_270764,A3579,U2416,1472.11696087127,entertainment,2025-12-23 18:39:58.249568,Kanpur,0,success,0
T_extra_248592,A3579,U2416,1390.946195052811,entertainment,2025-12-23 18:39:58.249568,Kanpur,0,success,0
T_extra_114342,A4177,U2815,707.6660067769591,groceries,2026-01-06 20:39:58.249568,Kanpur,0,success,0
T_extra_832591,A4177,U2815,769.6553115356922,groceries,2026-01-06 20:39:58.249568,Kanpur,0,success,0
T_extra_514936,A4177,U2815,709.1879619379372,groceries,2026-01-06 20:39:58.249568,Kanpur,0,success,0
T_extra_257634,A4177,U2815,912.846463569086,groceries,2026-01-06 20:39:58.249568,Kanpur,0,success,0
T_extra_419602,A4177,U2815,786.884173420654,groceries,2026-01-06 20:39:58.249568,Kanpur,0,success,0
T_extra_710291,A4177,U2815,722.4022954154735,groceries,2026-01-06 20:39:58.249568,Kanpur,0,success,0
T_extra_651519,A4177,U2815,904.9626026057497,groceries,2026-01-06 20:39:58.249568,Kanpur,0,success,0
T_extra_565381,A4177,U2815,869.0551029672503,groceries,2026-01-06 20:39:58.249568,Kanpur,0,success,0
T_extra_291242,A3259,U2203,2064.1282547473425,food,2026-01-16 20:39:58.249568,Hyderabad,0,success,0
T_extra_943707,A3259,U2203,1926.973068103068,food,2026-01-16 20:39:58.249568,Hyderabad,0,success,0
T_extra_184252,A3259,U2203,1969.3769964638343,food,2026-01-16 20:39:58.249568,Hyderabad,0,success,0
T_extra_749052,A3259,U2203,1931.0026168691793,food,2026-01-16 20:39:58.249568,Hyderabad,0,success,0
T_extra_576286,A3259,U2203,2446.952940914833,food,2026-01-16 20:39:58.249568,Hyderabad,0,success,0
T_extra_267701,A3259,U2203,2555.8294383924954,food,2026-01-16 20:39:58.249568,Hyderabad,0,success,0
T_extra_812503,A3259,U2203,2601.09543233435,food,2026-01-16 20:39:58.249568,Hyderabad,0,success,0
T_extra_796104,A570,U384,5886.060392916478,electronics,2026-02-20 11:39:58.249568,Kanpur,0,success,0
T_extra_612910,A570,U384,5957.556166074125,electronics,2026-02-20 11:39:58.249568,Kanpur,0,success,0
T_extra_716820,A570,U384,6510.125746112844,electronics,2026-02-20 11:39:58.249568,Kanpur,0,success,0
T_extra_850687,A4607,U3110,2067.89578716062,shopping,2026-01-01 04:39:58.249568,Pune,0,success,0
T_extra_199829,A4607,U3110,1718.0747617582053,shopping,2026-01-01 04:39:58.249568,Pune,0,success,0
T_extra_645767,A4607,U3110,1569.1138223992368,shopping,2026-01-01 04:39:58.249568,Pune,0,success,0
T_extra_760762,A4607,U3110,2037.104267830801,shopping,2026-01-01 04:39:58.249568,Pune,0,success,0
T_extra_170279,A4607,U3110,1809.6904097119434,shopping,2026-01-01 04:39:58.249568,Pune,0,success,0
T_extra_182484,A4607,U3110,1698.9572033369786,shopping,2026-01-01 04:39:58.249568,Pune,0,success,0
T_extra_999834,A4607,U3110,1693.5679378979694,shopping,2026-01-01 04:39:58.249568,Pune,0,success,0
T_extra_126489,A4607,U3110,1661.9355556608066,shopping,2026-01-01 04:39:58.249568,Pune,0,success,0
T_extra_282056,A5031,U3393,282.7142211185887,travel,2026-01-15 21:39:58.249568,Delhi,0,success,0
T_extra_924600,A5031,U3393,275.4296234181177,travel,2026-01-15 21:39:58.249568,Delhi,0,success,0
T_extra_666039,A5031,U3393,256.6083787005035,travel,2026-01-15 21:39:58.249568,Delhi,0,success,0
T_extra_468016,A5031,U3393,227.8352184984182,travel,2026-01-15 21:39:58.249568,Delhi,0,success,0
T_extra_880438,A5031,U3393,301.4697854325092,travel,2026-01-15 21:39:58.249568,Delhi,0,success,0
T_extra_417146,A5031,U3393,255.05701757693757,travel,2026-01-15 21:39:58.249568,Delhi,0,success,0
T_extra_865744,A721,U487,790.336839717687,travel,2026-02-01 13:39:58.249568,Delhi,0,success,0
T_extra_123714,A721,U487,728.8597800736609,travel,2026-02-01 13:39:58.249568,Delhi,0,success,0
T_extra_332890,A721,U487,918.0151811547522,travel,2026-02-01 13:39:58.249568,Delhi,0,success,0
T_extra_720007,A721,U487,748.7694462953332,travel,2026-02-01 13:39:58.249568,Delhi,0,success,0
T_extra_719224,A721,U487,859.8426764310244,travel,2026-02-01 13:39:58.249568,Delhi,0,success,0
T_extra_920868,A721,U487,722.2575793584,travel,2026-02-01 13:39:58.249568,Delhi,0,success,0
T_extra_850413,A721,U487,678.7006804638188,travel,2026-02-01 13:39:58.249568,Delhi,0,success,0
T_extra_141237,A721,U487,792.4283810830243,travel,2026-02-01 13:39:58.249568,Delhi,0,success,0
T_extra_492229,A7304,U4898,2537.468859335584,entertainment,2026-01-21 17:39:58.249568,Delhi,0,success,0
T_extra_524203,A7304,U4898,2686.5647839644603,entertainment,2026-01-21 17:39:58.249568,Delhi,0,success,0
T_extra_777640,A7304,U4898,2200.2015802829737,entertainment,2026-01-21 17:39:58.249568,Delhi,0,success,0
T_extra_104163,A7304,U4898,2742.7010098712362,entertainment,2026-01-21 17:39:58.249568,Delhi,0,success,0
T_extra_112106,A4327,U2918,1532.6891414419892,shopping,2026-02-15 12:39:58.249568,Pune,0,success,0
T_extra_254517,A4327,U2918,1414.5194024737307,shopping,2026-02-15 12:39:58.249568,Pune,0,success,0
T_extra_720951,A4327,U2918,1824.1778708345691,shopping,2026-02-15 12:39:58.249568,Pune,0,success,0
T_extra_657939,A4327,U2918,1511.9207490010353,shopping,2026-02-15 12:39:58.249568,Pune,0,success,0
T_extra_842696,A4327,U2918,1591.2217090002916,shopping,2026-02-15 12:39:58.249568,Pune,0,success,0
T_extra_306275,A4327,U2918,1476.1130641785235,shopping,2026-02-15 12:39:58.249568,Pune,0,success,0
T_extra_701135,A2629,U1781,10172.515862263877,electronics,2025-12-22 17:39:58.249568,Pune,0,success,0
T_extra_419371,A2629,U1781,8601.063759051374,electronics,2025-12-22 17:39:58.249568,Pune,0,success,0
T_extra_379789,A2629,U1781,8407.62808724801,electronics,2025-12-22 17:39:58.249568,Pune,0,success,0
T_extra_472635,A2629,U1781,10627.103788098517,electronics,2025-12-22 17:39:58.249568,Pune,0,success,0
T_extra_948991,A2629,U1781,11963.648400366483,electronics,2025-12-22 17:39:58.249568,Pune,0,success,0
T_extra_348076,A2629,U1781,8492.626868667927,electronics,2025-12-22 17:39:58.249568,Pune,0,success,0
T_extra_442898,A2676,U1809,4301.629028507481,food,2026-01-08 19:39:58.249568,Delhi,0,success,0
T_extra_876294,A2676,U1809,4225.682182553135,food,2026-01-08 19:39:58.249568,Delhi,0,success,0
T_extra_257905,A2676,U1809,4608.613776406793,food,2026-01-08 19:39:58.249568,Delhi,0,success,0
T_extra_698617,A2676,U1809,4268.878065919761,food,2026-01-08 19:39:58.249568,Delhi,0,success,0
T_extra_190110,A2676,U1809,3608.628243564648,food,2026-01-08 19:39:58.249568,Delhi,0,success,0
T_extra_822989,A1430,U965,993.1595008414562,travel,2026-02-08 21:39:58.249568,Mumbai,0,success,0
T_extra_860494,A1430,U965,1204.1183838379336,travel,2026-02-08 21:39:58.249568,Mumbai,0,success,0
T_extra_282054,A1430,U965,889.848087656642,travel,2026-02-08 21:39:58.249568,Mumbai,0,success,0
T_extra_726389,A1430,U965,878.0714231986564,travel,2026-02-08 21:39:58.249568,Mumbai,0,success,0
T_extra_775029,A2540,U1718,3024.0389039629895,electronics,2026-01-07 08:39:58.249568,Kanpur,0,success,0
T_extra_440149,A2540,U1718,2785.6578667943263,electronics,2026-01-07 08:39:58.249568,Kanpur,0,success,0
T_extra_515773,A2540,U1718,3686.443696659397,electronics,2026-01-07 08:39:58.249568,Kanpur,0,success,0
T_extra_765462,A2540,U1718,3371.7616068838734,electronics,2026-01-07 08:39:58.249568,Kanpur,0,success,0
T_extra_658485,A2540,U1718,3063.8646751573538,electronics,2026-01-07 08:39:58.249568,Kanpur,0,success,0
T_extra_766360,A2540,U1718,3654.1834702030587,electronics,2026-01-07 08:39:58.249568,Kanpur,0,success,0
T_extra_585832,A654,U438,1041.3498466992692,electronics,2025-12-31 07:39:58.249568,Kanpur,0,success,0
T_extra_452996,A654,U438,1104.1434486853836,electronics,2025-12-31 07:39:58.249568,Kanpur,0,success,0
T_extra_928323,A654,U438,1217.8491533712945,electronics,2025-12-31 07:39:58.249568,Kanpur,0,success,0
T_extra_677028,A6960,U4668,3493.4599165695035,groceries,2026-01-28 18:39:58.249568,Hyderabad,0,success,0
T_extra_625588,A6960,U4668,2363.565125960131,groceries,2026-01-28 18:39:58.249568,Hyderabad,0,success,0
T_extra_205798,A6960,U4668,3429.46382277833,groceries,2026-01-28 18:39:58.249568,Hyderabad,0,success,0
T_extra_962732,A6960,U4668,3024.323374828712,groceries,2026-01-28 18:39:58.249568,Hyderabad,0,success,0
T_extra_608932,A3491,U2359,5340.492996289492,groceries,2026-02-16 10:39:58.249568,Kanpur,1,success,0
T_extra_130926,A3491,U2359,4230.357242854245,groceries,2026-02-16 10:39:58.249568,Kanpur,1,success,0
T_extra_828287,A3491,U2359,5345.920542965077,groceries,2026-02-16 10:39:58.249568,Kanpur,1,success,0
T_extra_739847,A3491,U2359,4445.261277517319,groceries,2026-02-16 10:39:58.249568,Kanpur,1,success,0
T_extra_932040,A3491,U2359,3728.281466466247,groceries,2026-02-16 10:39:58.249568,Kanpur,1,success,0
T_extra_769405,A3491,U2359,3876.2791149124387,groceries,2026-02-16 10:39:58.249568,Kanpur,1,success,0
T_extra_323169,A3491,U2359,4771.6409871593605,groceries,2026-02-16 10:39:58.249568,Kanpur,1,success,0
T_extra_993352,A2487,U1680,834.5829842152182,shopping,2026-01-31 19:39:58.249568,Delhi,0,success,0
T_extra_732203,A2487,U1680,745.9247619310672,shopping,2026-01-31 19:39:58.249568,Delhi,0,success,0
T_extra_170677,A2487,U1680,709.9833595306507,shopping,2026-01-31 19:39:58.249568,Delhi,0,success,0
T_extra_524168,A2487,U1680,714.8591757726759,shopping,2026-01-31 19:39:58.249568,Delhi,0,success,0
T_extra_366439,A2487,U1680,786.3184995001727,shopping,2026-01-31 19:39:58.249568,Delhi,0,success,0
T_extra_934564,A2487,U1680,752.8334862105922,shopping,2026-01-31 19:39:58.249568,Delhi,0,success,0
T_extra_919695,A2487,U1680,714.5828392645024,shopping,2026-01-31 19:39:58.249568,Delhi,0,success,0
T_extra_729099,A867,U588,1458.9315675169275,shopping,2026-01-15 21:39:58.249568,Hyderabad,0,success,0
T_extra_774435,A867,U588,1274.1447900727776,shopping,2026-01-15 21:39:58.249568,Hyderabad,0,success,0
T_extra_146522,A867,U588,1357.1610703618192,shopping,2026-01-15 21:39:58.249568,Hyderabad,0,success,0
T_extra_190680,A867,U588,1347.3563369252809,shopping,2026-01-15 21:39:58.249568,Hyderabad,0,success,0
T_extra_242853,A3492,U2360,459.7915629704636,travel,2026-02-03 20:39:58.249568,Kanpur,1,success,0
T_extra_440672,A3492,U2360,562.517577714179,travel,2026-02-03 20:39:58.249568,Kanpur,1,success,0
T_extra_731697,A3492,U2360,546.4302652780302,travel,2026-02-03 20:39:58.249568,Kanpur,1,success,0
T_extra_981950,A3492,U2360,479.394683275763,travel,2026-02-03 20:39:58.249568,Kanpur,1,success,0
T_extra_290622,A3492,U2360,651.3381432259658,travel,2026-02-03 20:39:58.249568,Kanpur,1,success,0
T_extra_510632,A5763,U3877,5020.520906282669,travel,2026-01-25 14:39:58.249568,Delhi,0,success,0
T_extra_174800,A5763,U3877,5598.951337595051,travel,2026-01-25 14:39:58.249568,Delhi,0,success,0
T_extra_227198,A5763,U3877,5052.665195911459,travel,2026-01-25 14:39:58.249568,Delhi,0,success,0
T_extra_788803,A5763,U3877,6752.4258250765215,travel,2026-01-25 14:39:58.249568,Delhi,0,success,0
T_extra_959330,A5763,U3877,5819.025059262276,travel,2026-01-25 14:39:58.249568,Delhi,0,success,0
T_extra_484387,A561,U377,1312.2145639424466,shopping,2026-01-26 12:39:58.249568,Delhi,0,success,0
T_extra_405520,A561,U377,1566.7285618588232,shopping,2026-01-26 12:39:58.249568,Delhi,0,success,0
T_extra_189455,A561,U377,1520.6894435850843,shopping,2026-01-26 12:39:58.249568,Delhi,0,success,0
T_extra_230571,A561,U377,1486.8918259700015,shopping,2026-01-26 12:39:58.249568,Delhi,0,success,0
T_extra_587942,A561,U377,1391.3678777347418,shopping,2026-01-26 12:39:58.249568,Delhi,0,success,0
T_extra_340562,A561,U377,1438.213670587241,shopping,2026-01-26 12:39:58.249568,Delhi,0,success,0
T_extra_235957,A561,U377,1149.1136354715652,shopping,2026-01-26 12:39:58.249568,Delhi,0,success,0
T_extra_569953,A529,U356,5410.584687644618,electronics,2026-02-14 20:39:58.249568,Bangalore,0,success,0
T_extra_856083,A529,U356,5522.138939030086,electronics,2026-02-14 20:39:58.249568,Bangalore,0,success,0
T_extra_244929,A529,U356,4160.6515149503075,electronics,2026-02-14 20:39:58.249568,Bangalore,0,success,0
T_extra_976981,A529,U356,4695.630185746601,electronics,2026-02-14 20:39:58.249568,Bangalore,0,success,0
T_extra_943791,A529,U356,5516.784552190247,electronics,2026-02-14 20:39:58.249568,Bangalore,0,success,0
T_extra_918765,A3543,U2393,7672.762528935328,groceries,2026-02-12 21:39:58.249568,Delhi,0,success,0
T_extra_805119,A3543,U2393,9106.615913056768,groceries,2026-02-12 21:39:58.249568,Delhi,0,success,0
T_extra_323093,A3543,U2393,8359.175684796233,groceries,2026-02-12 21:39:58.249568,Delhi,0,success,0
T_extra_175903,A3543,U2393,9603.83854391666,groceries,2026-02-12 21:39:58.249568,Delhi,0,success,0
T_extra_948556,A3543,U2393,10959.669023865245,groceries,2026-02-12 21:39:58.249568,Delhi,0,success,0
T_extra_481159,A3543,U2393,8685.66362074816,groceries,2026-02-12 21:39:58.249568,Delhi,0,success,0
T_extra_911632,A3543,U2393,10307.571378783348,groceries,2026-02-12 21:39:58.249568,Delhi,0,success,0
T_extra_496829,A5316,U3585,2653.9302196307563,shopping,2026-02-12 12:39:58.249568,Mumbai,1,success,0
T_extra_312564,A5316,U3585,2512.412351958874,shopping,2026-02-12 12:39:58.249568,Mumbai,1,success,0
T_extra_724304,A5316,U3585,2511.8905719107183,shopping,2026-02-12 12:39:58.249568,Mumbai,1,success,0
T_extra_250575,A5316,U3585,2475.981648330433,shopping,2026-02-12 12:39:58.249568,Mumbai,1,success,0
T_extra_703030,A6987,U4685,491.72731693126366,groceries,2026-01-28 18:39:58.249568,Hyderabad,0,success,0
T_extra_100406,A6987,U4685,464.0130849556217,groceries,2026-01-28 18:39:58.249568,Hyderabad,0,success,0
T_extra_103347,A6987,U4685,399.6257182951142,groceries,2026-01-28 18:39:58.249568,Hyderabad,0,success,0
T_extra_901794,A4521,U3049,2581.866764025313,electronics,2026-01-15 07:39:58.249568,Bangalore,1,success,0
T_extra_176431,A4521,U3049,2037.4791895184064,electronics,2026-01-15 07:39:58.249568,Bangalore,1,success,0
T_extra_702364,A4521,U3049,2258.3401140064407,electronics,2026-01-15 07:39:58.249568,Bangalore,1,success,0
T_extra_482533,A4521,U3049,2348.237246846065,electronics,2026-01-15 07:39:58.249568,Bangalore,1,success,0
T_extra_196218,A4521,U3049,2157.6717566688153,electronics,2026-01-15 07:39:58.249568,Bangalore,1,success,0
T_extra_618634,A4521,U3049,1968.1351369553736,electronics,2026-01-15 07:39:58.249568,Bangalore,1,success,0
T_extra_941766,A4521,U3049,2257.631072857717,electronics,2026-01-15 07:39:58.249568,Bangalore,1,success,0
T_extra_124145,A4521,U3049,2242.684795865226,electronics,2026-01-15 07:39:58.249568,Bangalore,1,success,0
T_extra_297734,A6437,U4331,1336.6312760441963,food,2026-01-24 15:39:58.249568,Mumbai,0,success,0
T_extra_435823,A6437,U4331,1280.989154126334,food,2026-01-24 15:39:58.249568,Mumbai,0,success,0
T_extra_109049,A6437,U4331,1722.9961108189304,food,2026-01-24 15:39:58.249568,Mumbai,0,success,0
T_extra_316478,A6437,U4331,1330.0071422036597,food,2026-01-24 15:39:58.249568,Mumbai,0,success,0
T_extra_711917,A6489,U4364,135.1838545320321,travel,2026-02-17 11:39:58.249568,Mumbai,0,success,0
T_extra_876706,A6489,U4364,97.14104099457808,travel,2026-02-17 11:39:58.249568,Mumbai,0,success,0
T_extra_784865,A6489,U4364,107.21653817269119,travel,2026-02-17 11:39:58.249568,Mumbai,0,success,0
T_extra_547156,A6489,U4364,129.3345783947389,travel,2026-02-17 11:39:58.249568,Mumbai,0,success,0
T_extra_535834,A1487,U1003,917.9675299416135,food,2026-01-13 08:39:58.249568,Kanpur,0,success,0
T_extra_484272,A1487,U1003,837.277254411287,food,2026-01-13 08:39:58.249568,Kanpur,0,success,0
T_extra_257408,A1487,U1003,919.2822975519125,food,2026-01-13 08:39:58.249568,Kanpur,0,success,0
T_extra_663118,A1487,U1003,759.9382821010532,food,2026-01-13 08:39:58.249568,Kanpur,0,success,0
T_extra_691604,A4577,U3091,2423.040176932966,groceries,2026-02-13 20:39:58.249568,Kanpur,0,success,0
T_extra_612823,A4577,U3091,2446.2893427170584,groceries,2026-02-13 20:39:58.249568,Kanpur,0,success,0
T_extra_932131,A4577,U3091,2918.2079254052883,groceries,2026-02-13 20:39:58.249568,Kanpur,0,success,0
T_extra_280793,A2623,U1777,2695.4795147188283,electronics,2026-01-06 15:39:58.249568,Hyderabad,0,success,0
T_extra_149385,A2623,U1777,2774.8518929335914,electronics,2026-01-06 15:39:58.249568,Hyderabad,0,success,0
T_extra_282697,A2623,U1777,2294.283502960405,electronics,2026-01-06 15:39:58.249568,Hyderabad,0,success,0
T_extra_970173,A2623,U1777,2194.020083867031,electronics,2026-01-06 15:39:58.249568,Hyderabad,0,success,0
T_extra_204774,A2623,U1777,2747.1135103928846,electronics,2026-01-06 15:39:58.249568,Hyderabad,0,success,0
T_extra_213435,A2623,U1777,2356.9470802428705,electronics,2026-01-06 15:39:58.249568,Hyderabad,0,success,0
T_extra_712605,A2623,U1777,2340.993035185223,electronics,2026-01-06 15:39:58.249568,Hyderabad,0,success,0
T_extra_395123,A2623,U1777,2035.184103383598,electronics,2026-01-06 15:39:58.249568,Hyderabad,0,success,0
T_extra_108735,A4292,U2893,9620.860340307958,electronics,2026-01-10 11:39:58.249568,Delhi,0,success,0
T_extra_654721,A4292,U2893,10515.6180436362,electronics,2026-01-10 11:39:58.249568,Delhi,0,success,0
T_extra_901042,A4292,U2893,9620.109377132982,electronics,2026-01-10 11:39:58.249568,Delhi,0,success,0
T_extra_899282,A4292,U2893,8594.085337136123,electronics,2026-01-10 11:39:58.249568,Delhi,0,success,0
T_extra_395514,A2852,U1919,2102.1221582129733,travel,2026-02-10 11:39:58.249568,Hyderabad,0,success,0
T_extra_344562,A2852,U1919,2038.4273466196903,travel,2026-02-10 11:39:58.249568,Hyderabad,0,success,0
T_extra_534232,A2852,U1919,2289.2822876846008,travel,2026-02-10 11:39:58.249568,Hyderabad,0,success,0
T_extra_909983,A2852,U1919,1621.509527768212,travel,2026-02-10 11:39:58.249568,Hyderabad,0,success,0
T_extra_772490,A2852,U1919,1811.9596040636345,travel,2026-02-10 11:39:58.249568,Hyderabad,0,success,0
T_extra_691353,A394,U271,970.5105612339358,electronics,2026-02-16 11:39:58.249568,Hyderabad,0,success,0
T_extra_698745,A394,U271,914.8549521261531,electronics,2026-02-16 11:39:58.249568,Hyderabad,0,success,0
T_extra_480340,A394,U271,1016.3867311329669,electronics,2026-02-16 11:39:58.249568,Hyderabad,0,success,0
T_extra_993195,A5730,U3856,187.56805770964692,groceries,2026-01-09 17:39:58.249568,Mumbai,0,success,0
T_extra_296391,A5730,U3856,173.30909033469544,groceries,2026-01-09 17:39:58.249568,Mumbai,0,success,0
T_extra_305188,A5730,U3856,159.12808738345456,groceries,2026-01-09 17:39:58.249568,Mumbai,0,success,0
T_extra_344928,A5730,U3856,207.92836281635238,groceries,2026-01-09 17:39:58.249568,Mumbai,0,success,0
T_extra_669343,A5730,U3856,181.6120388867943,groceries,2026-01-09 17:39:58.249568,Mumbai,0,success,0
T_extra_468633,A7207,U4836,5405.331282736257,shopping,2026-02-01 09:39:58.249568,Delhi,0,success,0
T_extra_390758,A7207,U4836,4880.372005539189,shopping,2026-02-01 09:39:58.249568,Delhi,0,success,0
T_extra_950550,A7207,U4836,4959.3586151294785,shopping,2026-02-01 09:39:58.249568,Delhi,0,success,0
