user_id,age,employment_type,income,credit_score,risk_profile,home_location,account_created_at
U4302,25,student,14417,351,high,Mumbai,2023-01-25 22:39:56.968237
U4303,48,student,18343,343,high,Bangalore,2022-09-25 22:39:56.968237
U4304,21,student,7079,325,high,Pune,2021-09-01 22:39:56.968237
U4305,47,self-employed,93956,541,high,Delhi,2023-03-11 22:39:56.968237
U4306,33,salaried,72976,538,high,Bangalore,2025-12-10 22:39:56.968237
U4307,41,student,5351,339,high,Delhi,2021-12-16 22:39:56.968237
U4308,39,student,6949,300,high,Kanpur,2022-08-07 22:39:56.968237
U4309,35,student,11494,318,high,Kanpur,2022-03-11 22:39:56.968237
U4310,57,self-employed,26979,366,high,Hyderabad,2025-01-04 22:39:56.968237
U4311,63,self-employed,175978,801,low,Mumbai,2025-05-14 22:39:56.968237
U4312,55,salaried,59889,467,high,Pune,2024-05-29 22:39:56.968237
U4313,37,student,12184,373,high,Delhi,2021-01-25 22:39:56.968237
U4314,26,self-employed,186835,861,low,Hyderabad,2025-12-28 22:39:56.968237
U4315,25,salaried,35464,367,high,Hyderabad,2024-05-06 22:39:56.968237
U4316,23,self-employed,194385,900,low,Delhi,2023-09-16 22:39:56.968237
U4317,31,salaried,91811,568,high,Mumbai,2022-07-29 22:39:56.968237
U4318,55,self-employed,95671,570,high,Kanpur,2024-01-14 22:39:56.968237
U4319,35,student,9757,375,high,Bangalore,2025-02-04 22:39:56.968237
U4320,35,salaried,77398,578,high,Bangalore,2024-12-14 22:39:56.968237
U4321,39,student,10424,303,high,Pune,2024-04-18 22:39:56.968237
U4322,45,salaried,103381,627,medium,Kanpur,2025-05-14 22:39:56.968237
U4323,58,salaried,82812,543,high,Delhi,2024-01-26 22:39:56.968237
U4324,51,self-employed,185896,843,low,Mumbai,2023-07-28 22:39:56.968237
U4325,48,self-employed,55400,434,high,Kanpur,2021-12-03 22:39:56.968237
U4326,62,student,16434,313,high,Bangalore,2025-12-04 22:39:56.968237
U4327,36,salaried,37075,414,high,Bangalore,2024-04-02 22:39:56.968237
U4328,20,student,12670,336,high,Bangalore,2022-06-19 22:39:56.968237
U4329,35,self-employed,191442,839,low,Delhi,2024-01-07 22:39:56.968237
U4330,26,self-employed,167759,769,low,Bangalore,2022-06-24 22:39:56.968237
U4331,36,salaried,42680,474,high,Bangalore,2022-10-27 22:39:56.968237
U4332,44,self-employed,88623,523,high,Hyderabad,2021-10-02 22:39:56.968237
U4333,32,student,18364,314,high,Mumbai,2021-02-21 22:39:56.968237
U4334,30,self-employed,48056,475,high,Mumbai,2024-03-24 22:39:56.968237
U4335,40,self-employed,168911,759,low,Delhi,2025-12-17 22:39:56.968237
U4336,25,self-employed,125091,709,medium,Mumbai,2021-06-14 22:39:56.968237
U4337,49,student,6970,323,high,Delhi,2023-09-26 22:39:56.968237
U4338,38,self-employed,157713,764,low,Bangalore,2024-03-15 22:39:56.968237
U4339,38,salaried,66085,493,high,Pune,2024-01-04 22:39:56.968237
U4340,46,self-employed,153314,722,medium,Delhi,2023-02-08 22:39:56.968237
U4341,65,student,8356,300,high,Kanpur,2022-09-29 22:39:56.968237
U4342,43,self-employed,136840,672,medium,Delhi,2020-11-17 22:39:56.968237
U4343,32,student,13415,343,high,Bangalore,2023-05-22 22:39:56.968237
U4344,43,student,8416,300,high,Pune,2024-04-28 22:39:56.968237
U4345,32,salaried,117020,697,medium,Pune,2021-10-11 22:39:56.968237
U4346,63,salaried,48559,477,high,Pune,2025-11-04 22:39:56.968237
U4347,23,student,14568,392,high,Pune,2025-04-28 22:39:56.968237
U4348,41,self-employed,170797,794,low,Mumbai,2025-10-26 22:39:56.968237
U4349,33,student,18029,396,high,Kanpur,2024-07-09 22:39:56.968237
U4350,55,salaried,80456,575,high,Mumbai,2024-05-31 22:39:56.968237
U4351,52,student,7073,370,high,Kanpur,2020-12-15 22:39:56.968237
U4352,23,student,18474,366,high,Mumbai,2025-09-24 22:39:56.968237
U4353,58,student,16763,373,high,Bangalore,2024-12-23 22:39:56.968237
U4354,40,student,18111,333,high,Delhi,2025-11-13 22:39:56.968237
U4355,24,student,9872,365,high,Delhi,2021-11-22 22:39:56.968237
U4356,32,self-employed,61514,473,high,Delhi,2023-05-14 22:39:56.968237
U4357,24,student,17919,337,high,Hyderabad,2023-10-15 22:39:56.968237
U4358,26,student,17506,364,high,Mumbai,2024-07-06 22:39:56.968237
U4359,63,salaried,87275,546,high,Kanpur,2021-04-14 22:39:56.968237
U4360,56,salaried,103887,642,medium,Mumbai,2024-10-12 22:39:56.968237
U4361,62,salaried,40069,451,high,Hyderabad,2022-07-16 22:39:56.968237
U4362,26,self-employed,167710,765,low,Pune,2022-02-02 22:39:56.968237
U4363,28,student,9316,314,high,Delhi,2022-07-09 22:39:56.968237
U4364,57,student,9738,377,high,Delhi,2024-03-10 22:39:56.968237
U4365,57,self-employed,91148,548,high,Pune,2024-08-17 22:39:56.968237
U4366,31,salaried,64373,463,high,Delhi,2020-10-25 22:39:56.968237
U4367,41,student,19202,366,high,Bangalore,2020-11-23 22:39:56.968237
U4368,20,self-employed,167266,805,low,Pune,2025-12-31 22:39:56.968237
U4369,24,salaried,63217,513,high,Hyderabad,2022-11-06 22:39:56.968237
U4370,45,salaried,44635,463,high,Mumbai,2023-08-31 22:39:56.968237
U4371,49,student,12492,323,high,Pune,2025-03-17 22:39:56.968237
U4372,57,salaried,73131,482,high,Kanpur,2023-10-05 22:39:56.968237
U4373,18,student,18934,317,high,Kanpur,2021-07-27 22:39:56.968237
U4374,18,salaried,117678,694,medium,Pune,2023-05-17 22:39:56.968237
U4375,30,self-employed,119680,613,medium,Hyderabad,2024-04-29 22:39:56.968237
U4376,33,student,6393,349,high,Pune,2022-06-19 22:39:56.968237
U4377,33,self-employed,40000,382,high,Kanpur,2021-02-12 22:39:56.968237
U4378,49,student,17718,374,high,Bangalore,2021-06-01 22:39:56.968237
U4379,39,self-employed,191667,889,low,Bangalore,2025-02-12 22:39:56.968237
U4380,61,salaried,42968,421,high,Mumbai,2022-10-10 22:39:56.968237
U4381,20,self-employed,189051,818,low,Kanpur,2023-09-19 22:39:56.968237
U4382,48,salaried,118636,647,medium,Hyderabad,2023-05-28 22:39:56.968237
U4383,31,self-employed,71469,551,high,Bangalore,2022-11-28 22:39:56.968237
U4384,26,salaried,30963,428,high,Bangalore,2025-11-30 22:39:56.969547
U4385,53,student,14719,348,high,Mumbai,2023-04-22 22:39:56.969547
U4386,27,student,17919,385,high,Mumbai,2021-05-24 22:39:56.969547
U4387,65,self-employed,126184,630,medium,Delhi,2023-08-25 22:39:56.969547
U4388,58,self-employed,197921,886,low,Bangalore,2025-11-21 22:39:56.969547
U4389,21,student,6632,327,high,Mumbai,2020-11-19 22:39:56.969547
U4390,28,salaried,58274,465,high,Bangalore,2025-11-04 22:39:56.969547
U4391,58,self-employed,51400,497,high,Pune,2022-09-17 22:39:56.969547
U4392,43,student,12864,349,high,Delhi,2026-01-06 22:39:56.969547
U4393,19,self-employed,141581,711,medium,Kanpur,2022-07-28 22:39:56.969547
U4394,19,salaried,95246,627,medium,Delhi,2025-01-02 22:39:56.969547
U4395,61,student,10651,300,high,Hyderabad,2021-05-10 22:39:56.969547
U4396,40,student,15725,306,high,Bangalore,2025-09-23 22:39:56.969547
U4397,32,salaried,118335,607,medium,Mumbai,2022-11-24 22:39:56.969547
U4398,51,student,10724,309,high,Hyderabad,2023-08-13 22:39:56.969547
U4399,29,student,17639,387,high,Hyderabad,2023-06-26 22:39:56.969547
U4400,28,salaried,25520,391,high,Delhi,2022-11-07 22:39:56.969547
U4401,43,salaried,34891,401,high,Bangalore,2026-01-02 22:39:56.969547
U4402,58,salaried,34579,447,high,Pune,2021-10-01 22:39:56.969547
U4403,61,salaried,66055,473,high,Mumbai,2024-12-08 22:39:56.969547
U4404,29,salaried,86462,541,high,Bangalore,2022-03-19 22:39:56.969547
U4405,50,self-employed,154549,737,medium,Bangalore,2025-07-09 22:39:56.969547
U4406,29,self-employed,159046,750,low,Hyderabad,2025-05-06 22:39:56.969547
U4407,55,salaried,106642,666,medium,Bangalore,2022-04-15 22:39:56.969547
U4408,27,self-employed,57651,426,high,Kanpur,2025-02-10 22:39:56.969547
U4409,36,salaried,63177,491,high,Hyderabad,2021-03-11 22:39:56.969547
U4410,37,salaried,72296,521,high,Mumbai,2023-07-08 22:39:56.969547
U4411,18,salaried,118129,635,medium,Mumbai,2020-10-14 22:39:56.969547
U4412,62,self-employed,63880,509,high,Kanpur,2022-03-22 22:39:56.969547
U4413,48,salaried,37120,366,high,Kanpur,2025-03-27 22:39:56.969547
U4414,56,self-employed,104714,571,high,Hyderabad,2024-04-15 22:39:56.969547
U4415,34,salaried,50058,440,high,Mumbai,2023-04-26 22:39:56.969547
U4416,51,salaried,64582,458,high,Hyderabad,2023-03-11 22:39:56.969547
U4417,53,self-employed,193614,900,low,Mumbai,2024-12-30 22:39:56.969547
U4418,60,self-employed,66515,492,high,Delhi,2025-04-09 22:39:56.969547
U4419,22,student,16619,388,high,Hyderabad,2021-01-26 22:39:56.969547
U4420,35,student,5281,325,high,Mumbai,2024-03-21 22:39:56.969547
U4421,37,self-employed,172251,842,low,Bangalore,2022-11-17 22:39:56.969547
U4422,24,salaried,26783,423,high,Bangalore,2022-09-22 22:39:56.969547
U4423,19,student,16728,374,high,Pune,2025-08-05 22:39:56.969547
U4424,64,salaried,33877,424,high,Kanpur,2022-12-25 22:39:56.969547
U4425,63,self-employed,142423,705,medium,Kanpur,2021-01-26 22:39:56.969547
U4426,53,self-employed,98907,637,medium,Pune,2023-05-15 22:39:56.969547
U4427,36,salaried,54265,415,high,Bangalore,2025-05-14 22:39:56.969547
U4428,28,salaried,53505,432,high,Bangalore,2022-07-13 22:39:56.969547
U4429,34,self-employed,41837,463,high,Hyderabad,2023-09-01 22:39:56.969547
U4430,31,self-employed,121890,687,medium,Pune,2025-03-02 22:39:56.969547
U4431,47,student,9898,300,high,Bangalore,2021-03-31 22:39:56.969547
U4432,19,student,13672,388,high,Bangalore,2024-09-26 22:39:56.969547
U4433,58,student,7556,350,high,Delhi,2024-02-19 22:39:56.969547
U4434,34,self-employed,169610,806,low,Delhi,2024-06-03 22:39:56.969547
U4435,48,student,14151,300,high,Kanpur,2025-08-03 22:39:56.969547
U4436,57,salaried,41720,417,high,Bangalore,2022-01-09 22:39:56.969547
U4437,35,salaried,51204,423,high,Hyderabad,2023-11-06 22:39:56.969547
U4438,19,self-employed,167626,765,low,Hyderabad,2024-07-10 22:39:56.969547
U4439,62,student,6147,350,high,Hyderabad,2021-05-17 22:39:56.969547
U4440,61,student,16167,386,high,Pune,2025-05-07 22:39:56.969547
U4441,38,salaried,94105,550,high,Pune,2023-04-18 22:39:56.969547
U4442,62,student,13611,382,high,Delhi,2023-07-25 22:39:56.969547
U4443,21,student,9290,300,high,Hyderabad,2025-05-25 22:39:56.969547
U4444,20,student,13646,365,high,Pune,2022-03-10 22:39:56.969547
U4445,44,salaried,78616,486,high,Hyderabad,2022-01-04 22:39:56.969547
U4446,54,student,6100,306,high,Bangalore,2024-12-17 22:39:56.969547
U4447,27,self-employed,141148,733,medium,Delhi,2021-05-27 22:39:56.969547
U4448,25,salaried,92307,588,high,Bangalore,2021-08-02 22:39:56.969547
U4449,40,salaried,57003,464,high,Pune,2023-11-23 22:39:56.969547
U4450,60,student,8334,333,high,Mumbai,2022-09-02 22:39:56.969547
U4451,34,student,17739,393,high,Kanpur,2023-05-10 22:39:56.969547
U4452,39,salaried,50399,458,high,Mumbai,2023-01-25 22:39:56.969547
U4453,52,salaried,58676,520,high,Mumbai,2021-11-11 22:39:56.969547
U4454,19,student,18106,315,high,Hyderabad,2021-11-14 22:39:56.969547
U4455,60,self-employed,68861,512,high,Mumbai,2024-04-10 22:39:56.969547
U4456,32,salaried,43369,473,high,Mumbai,2021-08-31 22:39:56.969547
U4457,24,salaried,34456,422,high,Pune,2022-03-30 22:39:56.969547
U4458,25,self-employed,169469,808,low,Kanpur,2023-02-25 22:39:56.970590
U4459,22,student,17807,310,high,Mumbai,2022-08-18 22:39:56.970590
U4460,44,self-employed,32819,389,high,Delhi,2021-01-22 22:39:56.970590
U4461,62,salaried,38318,461,high,Kanpur,2022-03-15 22:39:56.970590
U4462,59,salaried,114435,690,medium,Mumbai,2023-09-16 22:39:56.970590
U4463,39,self-employed,166580,810,low,Pune,2021-03-29 22:39:56.970590
U4464,26,salaried,119865,652,medium,Kanpur,2020-12-27 22:39:56.970590
U4465,24,salaried,116103,697,medium,Mumbai,2024-09-26 22:39:56.970590
U4466,58,salaried,50781,494,high,Mumbai,2023-12-30 22:39:56.970590
U4467,27,self-employed,70021,529,high,Pune,2021-08-06 22:39:56.970590
U4468,53,student,7155,354,high,Hyderabad,2023-08-07 22:39:56.970590
U4469,61,salaried,67970,550,high,Mumbai,2025-07-12 22:39:56.970590
U4470,42,salaried,27449,334,high,Delhi,2022-01-18 22:39:56.970590
U4471,42,student,5637,300,high,Hyderabad,2025-09-08 22:39:56.970590
U4472,21,salaried,69830,480,high,Pune,2025-06-17 22:39:56.970590
U4473,58,salaried,113328,689,medium,Delhi,2023-05-10 22:39:56.970590
U4474,20,student,6051,300,high,Delhi,2020-12-06 22:39:56.970590
U4475,61,salaried,26796,415,high,Bangalore,2022-10-26 22:39:56.970590
U4476,64,salaried,42132,450,high,Bangalore,2023-09-14 22:39:56.970590
U4477,62,self-employed,53731,423,high,Hyderabad,2021-06-06 22:39:56.970590
U4478,19,self-employed,33419,427,high,Delhi,2023-05-15 22:39:56.970590
U4479,42,self-employed,106068,582,high,Hyderabad,2023-03-04 22:39:56.970590
U4480,46,salaried,74299,549,high,Mumbai,2025-05-18 22:39:56.970590
U4481,30,salaried,32299,446,high,Delhi,2023-09-23 22:39:56.970590
U4482,34,self-employed,23150,376,high,Bangalore,2025-04-03 22:39:56.970590
U4483,18,student,6036,307,high,Hyderabad,2021-05-23 22:39:56.970590
U4484,64,student,19487,390,high,Bangalore,2025-01-28 22:39:56.970590
U4485,18,student,13787,302,high,Bangalore,2025-05-09 22:39:56.970590
U4486,31,salaried,41140,451,high,Hyderabad,2024-05-06 22:39:56.970590
U4487,41,student,9222,358,high,Mumbai,2024-08-31 22:39:56.970590
U4488,63,student,9664,356,high,Pune,2021-05-09 22:39:56.970590
U4489,33,self-employed,161105,806,low,Hyderabad,2025-04-22 22:39:56.970590
U4490,19,student,11578,312,high,Hyderabad,2021-09-18 22:39:56.970590
U4491,37,student,12286,330,high,Delhi,2023-07-27 22:39:56.970590
U4492,65,student,6424,342,high,Delhi,2021-07-17 22:39:56.970590
U4493,30,student,7245,369,high,Delhi,2020-09-18 22:39:56.970590
U4494,20,salaried,58986,483,high,Kanpur,2023-09-26 22:39:56.970590
U4495,28,student,9889,300,high,Delhi,2023-01-19 22:39:56.970590
U4496,38,self-employed,192655,859,low,Delhi,2022-11-12 22:39:56.970590
U4497,50,self-employed,186160,869,low,Hyderabad,2022-09-21 22:39:56.970590
U4498,27,self-employed,55203,490,high,Bangalore,2023-01-15 22:39:56.970590
U4499,50,salaried,29715,351,high,Kanpur,2023-06-08 22:39:56.970590
U4500,61,student,11882,373,high,Pune,2021-02-01 22:39:56.970590
U4501,37,student,7182,330,high,Pune,2022-12-14 22:39:56.970590
U4502,57,student,12166,343,high,Hyderabad,2025-08-09 22:39:56.970590
U4503,22,self-employed,59693,459,high,Kanpur,2024-12-30 22:39:56.970590
U4504,20,student,10583,362,high,Kanpur,2023-09-03 22:39:56.970590
U4505,38,self-employed,183325,859,low,Pune,2022-01-01 22:39:56.970590
U4506,18,salaried,31669,443,high,Kanpur,2025-11-24 22:39:56.970590
U4507,28,self-employed,157428,736,medium,Bangalore,2024-11-22 22:39:56.970590
U4508,64,self-employed,65013,474,high,Delhi,2024-02-02 22:39:56.970590
U4509,26,self-employed,56954,426,high,Pune,2025-07-27 22:39:56.970590
U4510,22,student,9051,311,high,Kanpur,2025-10-20 22:39:56.970590
U4511,25,self-employed,20740,404,high,Bangalore,2022-01-27 22:39:56.970590
U4512,49,self-employed,145855,700,medium,Bangalore,2021-08-07 22:39:56.970590
U4513,26,salaried,55066,507,high,Pune,2025-10-19 22:39:56.970590
U4514,24,student,18374,337,high,Delhi,2023-06-27 22:39:56.970590
U4515,48,self-employed,32210,379,high,Bangalore,2023-07-26 22:39:56.970590
U4516,53,salaried,62012,484,high,Bangalore,2020-09-30 22:39:56.970590
U4517,55,salaried,54421,485,high,Pune,2021-12-22 22:39:56.970590
U4518,51,salaried,61128,433,high,Pune,2021-08-31 22:39:56.970590
U4519,19,self-employed,187651,893,low,Mumbai,2021-08-02 22:39:56.970590
U4520,29,salaried,34220,365,high,Delhi,2022-09-30 22:39:56.970590
U4521,22,student,5394,334,high,Hyderabad,2024-04-27 22:39:56.970590
U4522,50,self-employed,35913,376,high,Pune,2023-04-22 22:39:56.970590
U4523,26,salaried,29499,418,high,Pune,2025-07-25 22:39:56.970590
U4524,62,student,18703,371,high,Delhi,2025-12-05 22:39:56.970590
U4525,18,salaried,28582,385,high,Kanpur,2025-08-05 22:39:56.970590
U4526,35,salaried,65587,461,high,Pune,2024-02-02 22:39:56.970590
U4527,43,salaried,41066,448,high,Kanpur,2021-05-23 22:39:56.970590
U4528,26,self-employed,61760,487,high,Pune,2022-11-21 22:39:56.970590
U4529,32,student,7484,347,high,Hyderabad,2023-01-23 22:39:56.970590
U4530,27,student,12413,323,high,Delhi,2024-06-11 22:39:56.970590
U4531,62,student,14817,307,high,Bangalore,2022-12-09 22:39:56.970590
U4532,50,self-employed,47019,487,high,Mumbai,2022-05-16 22:39:56.970590
U4533,19,salaried,115507,664,medium,Hyderabad,2025-07-04 22:39:56.970590
U4534,43,student,19010,331,high,Pune,2023-02-17 22:39:56.970590
U4535,43,student,12756,311,high,Bangalore,2024-03-02 22:39:56.970590
U4536,55,self-employed,46291,412,high,Pune,2022-01-13 22:39:56.970590
U4537,24,salaried,111679,600,medium,Pune,2025-09-13 22:39:56.970590
U4538,47,self-employed,140003,727,medium,Pune,2024-07-27 22:39:56.970590
U4539,29,salaried,90714,523,high,Kanpur,2020-09-02 22:39:56.970590
U4540,38,self-employed,104386,594,high,Bangalore,2024-10-18 22:39:56.970590
U4541,41,salaried,109563,675,medium,Hyderabad,2024-08-04 22:39:56.971836
U4542,39,salaried,88770,559,high,Hyderabad,2025-08-02 22:39:56.971836
U4543,42,student,9570,300,high,Kanpur,2022-04-29 22:39:56.971836
U4544,40,student,13115,324,high,Pune,2022-04-09 22:39:56.971836
U4545,64,student,6798,300,high,Mumbai,2021-10-11 22:39:56.971836
U4546,53,self-employed,117720,624,medium,Bangalore,2024-12-07 22:39:56.971836
U4547,53,salaried,100289,566,high,Kanpur,2025-06-11 22:39:56.971836
U4548,46,salaried,115505,632,medium,Mumbai,2024-09-23 22:39:56.971836
U4549,36,self-employed,30766,382,high,Bangalore,2022-08-12 22:39:56.971836
U4550,24,student,17373,401,high,Kanpur,2022-05-03 22:39:56.971836
U4551,38,student,13691,342,high,Kanpur,2021-11-25 22:39:56.971836
U4552,65,student,14521,300,high,Hyderabad,2022-03-17 22:39:56.971836
U4553,52,salaried,114576,687,medium,Bangalore,2022-08-28 22:39:56.971836
U4554,58,salaried,67643,531,high,Delhi,2025-02-25 22:39:56.971836
U4555,35,self-employed,154667,757,low,Pune,2023-08-08 22:39:56.971836
U4556,58,salaried,118673,622,medium,Delhi,2022-12-02 22:39:56.971836
U4557,27,self-employed,21648,400,high,Kanpur,2021-12-17 22:39:56.971836
U4558,38,self-employed,100859,601,medium,Hyderabad,2025-03-13 22:39:56.971836
U4559,58,self-employed,53956,493,high,Hyderabad,2025-10-06 22:39:56.971836
U4560,60,student,6172,313,high,Pune,2022-10-23 22:39:56.971836
U4561,20,self-employed,55656,419,high,Hyderabad,2021-05-18 22:39:56.971836
U4562,48,student,14020,300,high,Kanpur,2024-04-22 22:39:56.971836
U4563,33,student,9077,362,high,Mumbai,2021-09-04 22:39:56.971836
U4564,54,self-employed,177874,851,low,Hyderabad,2025-10-25 22:39:56.971836
U4565,55,salaried,74971,536,high,Mumbai,2024-07-20 22:39:56.971836
U4566,38,self-employed,189915,886,low,Bangalore,2021-04-22 22:39:56.971836
U4567,30,student,14576,372,high,Mumbai,2022-11-15 22:39:56.971836
U4568,48,self-employed,110871,610,medium,Delhi,2025-01-10 22:39:56.971836
U4569,46,self-employed,99160,606,medium,Pune,2024-02-18 22:39:56.971836
U4570,37,self-employed,176379,823,low,Delhi,2025-08-27 22:39:56.971836
U4571,50,self-employed,76926,483,high,Mumbai,2023-05-13 22:39:56.971836
U4572,33,salaried,115452,687,medium,Pune,2022-08-27 22:39:56.971836
U4573,42,student,17407,336,high,Kanpur,2024-03-05 22:39:56.971836
U4574,41,student,17514,336,high,Mumbai,2021-11-17 22:39:56.971836
U4575,60,self-employed,189931,824,low,Kanpur,2025-02-09 22:39:56.971836
U4576,47,self-employed,69361,546,high,Mumbai,2021-08-03 22:39:56.971836
U4577,28,salaried,81231,561,high,Delhi,2025-10-08 22:39:56.971836
U4578,26,student,9252,300,high,Hyderabad,2025-07-10 22:39:56.971836
U4579,61,self-employed,60937,437,high,Kanpur,2024-10-04 22:39:56.971836
U4580,27,student,17401,379,high,Pune,2021-12-04 22:39:56.971836
U4581,64,salaried,64697,508,high,Bangalore,2022-08-30 22:39:56.971836
U4582,30,salaried,85893,600,medium,Mumbai,2021-04-18 22:39:56.971836
U4583,65,salaried,82495,558,high,Pune,2023-06-04 22:39:56.971836
U4584,29,self-employed,149766,798,low,Pune,2020-11-29 22:39:56.971836
U4585,34,salaried,52099,413,high,Pune,2022-09-26 22:39:56.971836
U4586,35,self-employed,26505,406,high,Hyderabad,2025-11-25 22:39:56.971836
U4587,46,student,14164,300,high,Hyderabad,2022-01-16 22:39:56.971836
U4588,40,self-employed,117703,650,medium,Pune,2022-11-15 22:39:56.971836
U4589,34,student,18228,345,high,Bangalore,2023-06-24 22:39:56.971836
U4590,24,salaried,40754,453,high,Kanpur,2021-08-26 22:39:56.971836
U4591,60,student,10164,343,high,Pune,2024-01-25 22:39:56.971836
U4592,50,self-employed,72622,502,high,Delhi,2025-02-23 22:39:56.971836
U4593,59,salaried,95567,610,medium,Hyderabad,2024-03-20 22:39:56.971836
U4594,45,salaried,66229,460,high,Delhi,2024-02-11 22:39:56.971836
U4595,51,salaried,59950,430,high,Mumbai,2025-11-25 22:39:56.971836
U4596,29,student,19859,374,high,Kanpur,2025-03-27 22:39:56.971836
U4597,44,salaried,116652,687,medium,Hyderabad,2021-11-03 22:39:56.971836
U4598,26,self-employed,135719,744,medium,Kanpur,2021-11-17 22:39:56.971836
U4599,27,student,18687,367,high,Pune,2024-01-04 22:39:56.971836
U4600,48,self-employed,94770,556,high,Kanpur,2026-01-08 22:39:56.971836
U4601,20,salaried,59502,453,high,Delhi,2024-04-26 22:39:56.971836
U4602,43,self-employed,156658,772,low,Bangalore,2025-10-14 22:39:56.971836
U4603,20,self-employed,26044,391,high,Kanpur,2025-10-11 22:39:56.971836
U4604,31,student,6937,301,high,Bangalore,2023-10-11 22:39:56.971836
U4605,50,student,8753,327,high,Mumbai,2024-03-07 22:39:56.971836
U4606,65,student,8686,314,high,Hyderabad,2022-03-12 22:39:56.971836
U4607,36,self-employed,29509,406,high,Pune,2022-05-12 22:39:56.971836
U4608,62,self-employed,128020,689,medium,Bangalore,2021-03-04 22:39:56.971836
U4609,54,self-employed,91505,538,high,Pune,2024-09-25 22:39:56.971836
U4610,30,student,16490,372,high,Kanpur,2021-01-06 22:39:56.971836
U4611,54,student,16862,369,high,Delhi,2022-02-19 22:39:56.971836
U4612,46,salaried,62330,502,high,Kanpur,2025-05-22 22:39:56.971836
U4613,59,student,15420,321,high,Kanpur,2021-11-25 22:39:56.971836
U4614,32,self-employed,108092,650,medium,Delhi,2024-06-09 22:39:56.971836
U4615,18,student,5568,300,high,Kanpur,2020-12-22 22:39:56.971836
U4616,31,self-employed,157823,747,medium,Kanpur,2023-10-14 22:39:56.971836
U4617,49,self-employed,175257,870,low,Hyderabad,2021-08-17 22:39:56.971836
U4618,29,student,11640,304,high,Hyderabad,2023-05-20 22:39:56.971836
U4619,22,student,15384,369,high,Bangalore,2025-09-01 22:39:56.971836
U4620,26,self-employed,39365,412,high,Delhi,2025-02-12 22:39:56.971836
U4621,51,student,7633,364,high,Kanpur,2020-12-19 22:39:56.971836
U4622,51,salaried,85116,557,high,Kanpur,2024-11-18 22:39:56.971836
U4623,53,self-employed,50525,473,high,Delhi,2022-07-15 22:39:56.971836
U4624,36,self-employed,93136,627,medium,Bangalore,2020-09-11 22:39:56.971836
U4625,50,self-employed,41397,424,high,Hyderabad,2020-12-01 22:39:56.971836
U4626,22,salaried,54663,458,high,Bangalore,2021-12-17 22:39:56.971836
U4627,59,salaried,101298,606,medium,Pune,2021-05-13 22:39:56.971836
U4628,65,student,9505,357,high,Pune,2025-12-19 22:39:56.973113
U4629,51,self-employed,67027,476,high,Delhi,2024-08-28 22:39:56.973113
U4630,63,self-employed,129113,687,medium,Mumbai,2024-10-06 22:39:56.973113
U4631,60,student,5920,345,high,Hyderabad,2024-02-18 22:39:56.973113
U4632,42,student,15285,314,high,Hyderabad,2023-03-29 22:39:56.973113
U4633,56,self-employed,178909,815,low,Kanpur,2021-04-02 22:39:56.973113
U4634,43,salaried,27998,341,high,Delhi,2022-09-12 22:39:56.973113
U4635,32,student,18122,347,high,Mumbai,2022-08-08 22:39:56.973113
U4636,35,salaried,69847,496,high,Bangalore,2020-09-18 22:39:56.973113
U4637,19,student,10320,305,high,Kanpur,2024-12-16 22:39:56.973113
U4638,46,student,9159,300,high,Delhi,2020-09-21 22:39:56.973113
U4639,49,student,11026,375,high,Bangalore,2022-05-17 22:39:56.973113
U4640,26,salaried,55628,449,high,Mumbai,2023-09-26 22:39:56.973113
U4641,53,self-employed,158621,772,low,Kanpur,2024-02-07 22:39:56.973113
U4642,59,self-employed,161823,762,low,Delhi,2021-03-13 22:39:56.973113
U4643,37,student,14539,327,high,Bangalore,2025-02-11 22:39:56.973113
U4644,61,student,14738,375,high,Delhi,2022-11-30 22:39:56.973113
U4645,42,salaried,79007,533,high,Bangalore,2023-08-24 22:39:56.973113
U4646,52,self-employed,121454,651,medium,Pune,2022-04-19 22:39:56.973113
U4647,25,student,13491,385,high,Hyderabad,2022-12-03 22:39:56.973113
U4648,33,salaried,50194,464,high,Pune,2024-12-03 22:39:56.973113
U4649,22,salaried,112396,594,high,Hyderabad,2021-09-27 22:39:56.973113
U4650,62,self-employed,164487,770,low,Delhi,2024-10-13 22:39:56.973113
U4651,48,self-employed,173871,803,low,Kanpur,2021-03-25 22:39:56.973113
U4652,18,student,13390,382,high,Mumbai,2021-09-30 22:39:56.973113
U4653,42,student,9909,300,high,Pune,2022-01-05 22:39:56.973113
U4654,35,self-employed,53053,496,high,Delhi,2023-07-08 22:39:56.973113
U4655,21,salaried,88143,593,high,Delhi,2025-01-05 22:39:56.973113
U4656,22,self-employed,152154,806,low,Hyderabad,2024-01-19 22:39:56.973113
U4657,61,student,11705,300,high,Kanpur,2024-12-10 22:39:56.973113
U4658,49,salaried,73956,490,high,Delhi,2020-12-19 22:39:56.973113
U4659,44,student,12965,312,high,Delhi,2026-01-03 22:39:56.973113
U4660,43,student,17029,398,high,Hyderabad,2020-11-24 22:39:56.973113
U4661,40,student,9282,300,high,Hyderabad,2022-08-20 22:39:56.973113
U4662,57,salaried,92313,561,high,Hyderabad,2021-02-12 22:39:56.973113
U4663,39,self-employed,133623,691,medium,Mumbai,2020-09-23 22:39:56.973113
U4664,33,student,11781,322,high,Mumbai,2025-04-19 22:39:56.973623
